/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_031.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_031.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_031.jpg,0,0,0,28.74064
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_098.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_098.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_098.jpg,0,0,0,28.56714
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_165.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_165.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_165.jpg,0,0,0,28.39468
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_232.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_232.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_232.jpg,0,0,0,28.16636
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_301.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_301.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_301.jpg,0,0,0,27.99633
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_369.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_369.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_369.jpg,0,0,0,27.77121
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_436.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_436.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_436.jpg,0,0,0,27.60356
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_506.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_506.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_506.jpg,0,0,0,27.3816
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_574.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_574.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_574.jpg,0,0,0,27.2163
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_643.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_643.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_643.jpg,0,0,0,27.05201
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_713.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_713.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_713.jpg,0,0,0,26.83449
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_782.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_782.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_782.jpg,0,0,0,26.6725
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_852.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_852.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_852.jpg,0,0,0,26.45803
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_921.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_921.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_921.jpg,0,0,0,26.29832
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_30_989.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_30_989.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_30_989.jpg,0,0,0,26.08686
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_056.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_056.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_056.jpg,0,0,0,25.92938
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_123.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_123.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_123.jpg,0,0,0,25.77286
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_192.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_192.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_192.jpg,0,0,0,25.56563
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_261.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_261.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_261.jpg,0,0,0,25.4113
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_331.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_331.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_331.jpg,0,0,0,25.20698
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_400.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_400.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_400.jpg,-0.03349794,0,0,25.05455
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_469.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_469.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_469.jpg,-0.1866156,0,0,24.83278
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_538.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_538.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_538.jpg,-0.1894163,0,0,24.66708
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_606.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_606.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_606.jpg,-0.1894163,0,0,24.4572
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_675.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_675.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_675.jpg,-0.1894163,0,0,24.30437
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_744.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_744.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_744.jpg,-0.1894163,0,0,24.15405
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_812.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_812.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_812.jpg,-0.1894163,0,0,23.95646
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_880.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_880.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_880.jpg,0,0.07603812,0,23.81726
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_31_948.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_31_948.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_31_948.jpg,0,0.321417,0,23.80779
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_32_018.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_32_018.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_32_018.jpg,0,0.4981441,0,23.96082
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_32_085.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_32_085.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_32_085.jpg,0,0.6790352,0,24.23691
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_32_152.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_32_152.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_32_152.jpg,0,0.923034,0,24.812
/Users/parusun/Desktop/p4/IMG/center_2019_03_03_08_42_32_221.jpg,/Users/parusun/Desktop/p4/IMG/left_2019_03_03_08_42_32_221.jpg,/Users/parusun/Desktop/p4/IMG/right_2019_03_03_08_42_32_221.jpg,0,1,0,25.37481
